"id","vid","relation","official"
v22865,v60637,fan,false
v22865,v60638,seq,false
v22865,v60640,seq,false
v22866,v3126,alt,false
v22867,v3126,alt,false
v22867,v28550,seq,true
v22867,v28660,side,true
v22867,v35816,side,true
v22867,v40390,alt,false
v22873,v25633,ser,true
v22876,v19726,preq,true
v22878,v20258,preq,true
v22880,v23290,alt,true
v22880,v28289,side,true
v22896,v21088,set,true
v22899,v23741,seq,true
v22899,v31055,char,true
v22901,v20378,par,true
v22903,v16085,ser,true
v22904,v25180,ser,true
v22904,v37708,ser,true
v22906,v22931,ser,true
v22909,v22144,ser,true
v22915,v26426,set,true
v22916,v19893,set,true
v22916,v28709,set,true
v22925,v22856,set,true
v22929,v22942,char,true
v22929,v23678,char,true
v22930,v15564,seq,true
v22931,v22906,ser,true
v22939,v36927,ser,true
v22942,v22347,char,true
v22942,v22929,char,true
v22942,v23678,ser,true
v22942,v26461,char,true
v22943,v22767,alt,true
v22945,v22227,ser,true
v22945,v25697,ser,true
v22949,v21905,alt,false
v22950,v19962,par,false
v22950,v21905,set,false
v22951,v25466,ser,true
v22956,v62216,alt,true
v22961,v18857,char,false
v22963,v25091,seq,true
v22966,v21905,alt,false
v22971,v21905,preq,false
v22975,v29891,seq,true
v22977,v23173,char,true
v22977,v41580,char,true
v22978,v22980,ser,true
v22980,v22978,ser,true
v22980,v22981,ser,true
v22981,v22980,ser,true
v22981,v22982,ser,true
v22982,v22981,ser,true
v22982,v22983,ser,true
v22983,v22982,ser,true
v22984,v24427,ser,true
v22987,v32229,fan,true
v22991,v28546,char,false
v22992,v17994,char,false
v22992,v24646,char,false
v22992,v53306,char,false
v22993,v11493,orig,true
v22997,v29971,set,true
v22997,v29986,char,true
v22999,v23346,ser,true
v22999,v23347,ser,true
v23001,v33,par,false
v23001,v51,par,false
v23002,v3964,ser,false
v23004,v23005,seq,true
v23005,v21061,alt,true
v23005,v23004,preq,true
v23008,v57044,alt,false
v23019,v12214,preq,true
v23019,v31631,seq,true
v23021,v21075,preq,true
v23023,v9587,alt,true
v23024,v22170,orig,true
v23026,v28172,seq,true
v23026,v28173,seq,true
v23026,v38953,seq,true
v23030,v19704,preq,true
v23033,v24878,ser,true
v23033,v25341,ser,true
v23034,v21407,ser,true
v23034,v24956,ser,true
v23035,v20732,preq,true
v23036,v21905,alt,false
v23036,v22637,alt,true
v23037,v21905,alt,false
v23041,v23111,ser,true
v23044,v23045,seq,true
v23045,v23044,preq,true
v23047,v21450,alt,true
v23052,v28617,seq,true
v23052,v55463,side,true
v23058,v21905,alt,false
v23059,v20365,preq,true
v23059,v25554,seq,true
v23060,v20813,alt,true
v23060,v22219,alt,true
v23061,v21217,preq,true
v23063,v25534,ser,true
v23065,v33234,ser,true
v23065,v35213,seq,true
v23067,v25690,alt,true
v23068,v24420,ser,true
v23070,v22570,ser,true
v23070,v24467,ser,true
v23074,v43051,ser,true
v23079,v8222,char,true
v23079,v14087,char,true
v23081,v54487,preq,true
v23086,v23087,seq,true
v23087,v23086,preq,true
v23088,v20565,preq,true
v23088,v23089,ser,true
v23088,v25191,seq,true
v23089,v23088,ser,true
v23090,v21056,set,true
v23095,v23119,seq,true
v23097,v23117,ser,true
v23101,v25932,fan,true
v23103,v18541,ser,true
v23104,v19030,set,true
v23106,v23107,seq,true
v23107,v23106,preq,true
v23111,v23041,ser,true
v23117,v23097,ser,true
v23119,v23095,preq,true
v23124,v4742,alt,true
v23124,v23126,side,true
v23125,v21328,ser,true
v23125,v31670,ser,true
v23126,v4742,alt,true
v23126,v23124,par,true
v23126,v23140,side,true
v23140,v4742,alt,true
v23140,v23126,par,true
v23142,v32435,ser,true
v23151,v23433,seq,true
v23152,v20074,preq,true
v23152,v23153,seq,true
v23153,v23152,preq,true
v23153,v26324,seq,true
v23157,v31336,ser,true
v23162,v23376,seq,true
v23163,v2240,char,true
v23166,v24183,seq,true
v23167,v19912,preq,true
v23170,v21905,alt,false
v23171,v21446,char,false
v23171,v21905,alt,false
v23173,v22977,char,true
v23175,v6604,char,true
v23179,v16085,char,true
v23180,v31329,seq,true
v23181,v21072,par,true
v23181,v29048,char,true
v23182,v16030,preq,true
v23182,v24063,side,true
v23185,v23186,seq,true
v23186,v23185,preq,true
v23190,v22792,preq,true
v23190,v25280,seq,true
v23193,v24834,alt,true
v23198,v192,par,false
v23198,v23442,preq,true
v23199,v5652,set,true
v23200,v17138,preq,true
v23201,v24471,seq,true
v23202,v23218,ser,true
v23203,v39947,seq,true
v23210,v12582,seq,true
v23214,v21862,preq,true
v23218,v16944,char,false
v23218,v23202,ser,true
v23221,v2002,alt,true
v23223,v22027,orig,true
v23230,v21321,preq,true
v23234,v22025,preq,true
v23239,v21905,alt,false
v23240,v21905,alt,false
v23244,v22583,set,true
v23244,v25126,set,true
v23251,v22811,preq,true
v23251,v24013,seq,true
v23259,v4515,char,true
v23259,v8549,orig,true
v23260,v23261,preq,true
v23261,v23260,seq,true
v23261,v23262,preq,true
v23262,v23261,seq,true
v23265,v23266,seq,true
v23265,v23267,preq,true
v23266,v23265,preq,true
v23267,v23265,seq,true
v23267,v23269,preq,true
v23268,v23269,par,true
v23269,v23267,seq,true
v23269,v23268,side,true
v23269,v23270,preq,true
v23270,v23269,seq,true
v23270,v23272,preq,true
v23272,v23270,seq,true
v23272,v23273,preq,true
v23273,v23272,seq,true
v23273,v23274,preq,true
v23274,v23273,seq,true
v23274,v23275,preq,true
v23275,v970,char,false
v23275,v23274,seq,true
v23276,v21919,ser,true
v23276,v25548,ser,true
v23279,v18463,par,true
v23283,v21905,alt,false
v23290,v22880,alt,true
v23290,v23772,alt,true
v23291,v25368,seq,true
v23297,v16039,preq,true
v23306,v18656,set,true
v23306,v19701,set,true
v23308,v22704,ser,true
v23312,v17865,preq,true
v23312,v31211,side,true
v23312,v60294,seq,true
v23313,v15662,ser,true
v23313,v36121,ser,true
v23316,v21291,preq,true
v23316,v25617,seq,true
v23319,v27235,seq,true
v23327,v50539,ser,true
v23330,v49493,seq,true
v23331,v3704,char,true
v23331,v55350,char,true
v23338,v20256,ser,true
v23338,v25494,fan,true
v23338,v31700,ser,true
v23338,v60907,side,true
v23346,v22999,ser,true
v23346,v24338,ser,true
v23347,v22999,ser,true
v23347,v25706,ser,true
v23347,v27939,ser,true
v23347,v29236,seq,true
v23350,v21322,ser,true
v23350,v24463,ser,true
v23351,v7251,par,true
v23352,v2260,char,true
v23354,v4,par,false
v23355,v175,par,false
v23357,v25241,set,true
v23360,v23361,seq,true
v23361,v10241,seq,true
v23361,v23360,preq,true
v23369,v1543,char,false
v23369,v23370,ser,true
v23370,v1543,char,false
v23370,v23369,ser,true
v23370,v51772,char,false
v23372,v11484,preq,true
v23373,v4533,ser,true
v23375,v9845,par,false
v23376,v23162,preq,true
v23376,v24124,par,true
v23376,v25522,side,true
v23376,v25727,seq,true
v23378,v21397,preq,true
v23379,v20869,ser,true
v23379,v26784,ser,true
v23380,v11,char,false
v23387,v24629,fan,true
v23387,v25025,fan,true
v23387,v25436,fan,true
v23387,v27882,fan,true
v23387,v27883,fan,true
v23388,v26989,ser,true
v23390,v2926,char,true
v23390,v22732,ser,true
v23390,v39138,char,true
v23391,v22765,preq,true
v23392,v22705,ser,true
v23392,v24852,ser,true
v23401,v25308,set,true
v23403,v165,char,true
v23404,v26770,preq,true
v23405,v23515,ser,true
v23407,v2153,par,true
v23407,v33020,char,false
v23408,v29990,ser,true
v23409,v56515,alt,true
v23410,v21905,alt,false
v23411,v1008,par,true
v23412,v23413,seq,true
v23413,v23412,preq,true
v23414,v24839,side,true
v23417,v19483,char,false
v23417,v21996,set,false
v23417,v31788,char,false
v23423,v29588,seq,true
v23431,v9568,ser,true
v23433,v21082,set,true
v23433,v23151,preq,true
v23433,v23435,preq,true
v23433,v25850,preq,true
v23433,v26918,preq,true
v23435,v23433,seq,true
v23437,v22123,set,true
v23437,v26043,set,true
v23437,v29276,seq,true
v23442,v192,par,false
v23442,v23198,seq,true
v23450,v21931,orig,true
v23453,v28354,char,false
v23454,v37515,seq,true
v23455,v24833,alt,true
v23456,v24834,alt,true
v23460,v23462,ser,true
v23460,v42957,alt,true
v23462,v23460,ser,true
v23462,v23463,ser,true
v23463,v23462,ser,true
v23464,v38514,preq,true
v23465,v30141,char,true
v23474,v19902,ser,true
v23479,v21015,orig,true
v23482,v17676,set,false
v23482,v20108,set,false
v23485,v2061,char,false
v23485,v2062,char,false
v23486,v24136,ser,true
v23492,v23548,preq,true
v23497,v22339,preq,true
v23498,v39022,char,true
v23511,v5299,char,false
v23511,v50673,char,false
v23513,v23514,preq,true
v23514,v21423,alt,false
v23514,v23513,seq,true
v23515,v23405,ser,true
v23516,v28835,ser,true
v23519,v22522,ser,true
v23519,v23520,ser,true
v23520,v23519,ser,true
v23524,v22797,preq,true
v23530,v46414,alt,true
v23538,v12789,set,true
v23539,v23924,ser,true
v23543,v19612,ser,true
v23543,v21401,set,true
v23548,v23492,seq,true
v23548,v23567,preq,true
v23561,v40912,preq,true
v23561,v40913,alt,true
v23567,v5919,ser,true
v23567,v23548,seq,true
v23570,v21582,seq,true
v23571,v23590,set,true
v23571,v29618,seq,true
v23590,v21415,set,true
v23590,v23571,set,true
v23592,v37149,set,true
v23592,v56760,char,true
v23592,v56776,set,true
v23593,v2061,char,false
v23593,v2062,char,false
v23593,v55833,ser,true
v23596,v21517,orig,true
v23600,v10041,set,true
v23627,v21114,preq,true
v23634,v38812,seq,true
v23634,v52402,ser,true
v23637,v28327,ser,true
v23637,v29960,alt,true
v23649,v24,char,false
v23649,v67,char,false
v23649,v97,char,false
v23651,v18334,alt,false
v23656,v21905,alt,false
v23666,v21190,preq,true
v23669,v3007,char,false
v23678,v22929,char,true
v23678,v22942,ser,true
v23682,v945,char,false
v23685,v25177,char,true
v23691,v26909,char,true
v23699,v17982,preq,false
v23699,v28529,alt,true
v23707,v18564,ser,false
v23707,v25944,ser,false
v23707,v35893,ser,false
v23722,v28661,char,false
v23725,v21964,orig,true
v23725,v30748,side,true
v23728,v24667,set,true
v23728,v29288,set,true
v23728,v45585,set,true
v23732,v27653,seq,true
v23736,v27361,side,true
v23736,v28482,side,true
v23736,v28483,side,true
v23740,v21668,preq,true
v23740,v26523,seq,true
v23741,v22899,preq,true
v23741,v31055,seq,true
v23742,v16640,preq,true
v23742,v25513,alt,true
v23744,v21465,orig,true
v23744,v28537,seq,true
v23750,v20097,char,true
v23751,v25418,ser,true
v23753,v20198,ser,true
v23753,v31115,ser,true
v23756,v24972,seq,true
v23756,v31891,side,true
v23763,v44669,char,true
v23770,v29119,side,true
v23772,v23290,alt,true
v23773,v16266,seq,true
v23774,v7556,ser,true
v23784,v36774,ser,true
v23789,v39964,ser,true
v23789,v39966,preq,true
v23792,v23796,preq,true
v23792,v24477,seq,true
v23793,v21560,seq,true
v23793,v23843,ser,true
v23793,v23844,ser,true
v23794,v21560,preq,true
v23796,v23792,seq,true
v23801,v23947,fan,true
v23801,v23948,fan,true
v23801,v25106,side,true
v23802,v25202,alt,true
v23803,v24610,alt,false
v23803,v40680,alt,false
v23804,v5540,preq,true
v23804,v5541,seq,true
v23804,v54580,side,true
v23804,v57368,char,true
v23804,v58036,side,true
v23804,v61991,char,true
v23813,v23814,preq,true
v23814,v23813,seq,true
v23814,v23816,preq,true
v23816,v23814,seq,true
v23816,v23817,preq,true
v23817,v23816,seq,true
v23817,v23818,preq,true
v23818,v23817,seq,true
v23819,v16961,char,true
v23828,v21376,preq,true
v23831,v22079,alt,true
v23835,v23837,seq,true
v23837,v23835,preq,true
v23837,v23838,seq,true
v23838,v23837,preq,true
v23843,v23793,ser,true
v23844,v23793,ser,true
v23847,v23852,seq,true
v23852,v23847,preq,true
v23858,v7725,ser,true
v23858,v51414,ser,true
v23858,v53444,char,false
v23874,v18211,alt,false
v23874,v20355,char,false
v23874,v61468,alt,false
v23883,v31150,ser,true
v23888,v711,set,false
v23892,v20080,alt,true
v23893,v20087,preq,true
v23893,v23894,side,true
v23893,v23895,seq,true
v23894,v23893,par,true
v23895,v23893,preq,true
v23901,v5969,seq,true
v23902,v4553,ser,true
v23902,v23903,ser,true
v23902,v43243,char,true
v23903,v23902,ser,true
v23903,v43243,char,true
v23912,v23913,set,true
v23912,v24759,seq,true
v23912,v24760,set,true
v23912,v25111,set,true
v23913,v23912,set,true
v23913,v24759,set,true
v23913,v24760,set,true
v23913,v25111,set,true
v23915,v6487,char,false
v23921,v8734,ser,true
v23921,v34880,ser,true
v23923,v15573,preq,true
v23923,v55664,char,false
v23924,v23539,ser,true
v23928,v23937,preq,true
v23928,v37939,seq,true
v23933,v8462,char,false
v23936,v23937,seq,true
v23937,v23928,seq,true
v23937,v23936,preq,true
v23939,v25405,set,true
v23943,v952,alt,true
v23944,v4564,ser,true
v23944,v23945,seq,true
v23944,v53268,char,false
v23945,v23944,preq,true
v23947,v23801,orig,true
v23948,v23801,orig,true
v23965,v19904,ser,true
v23985,v18795,preq,true
v23989,v21905,alt,false
v23990,v19543,alt,false
v24002,v6985,char,true
v24002,v16640,alt,true
v24004,v33928,alt,true
v24007,v25229,seq,true
v24013,v23251,preq,true
v24015,v22383,preq,true
v24015,v32835,seq,true
v24016,v21199,set,true
v24019,v18869,orig,true
v24033,v47981,preq,true
v24036,v18357,set,true
v24036,v24038,set,true
v24038,v18357,set,true
v24038,v24036,set,true
v24038,v24039,alt,true
v24039,v24038,alt,true
v24055,v30538,char,true
v24057,v11754,char,false
v24058,v9845,char,false
v24059,v24118,ser,true
v24063,v23182,par,true
v24064,v21017,set,true
v24064,v29337,alt,false
v24066,v21905,alt,false
v24067,v43470,char,false
v24084,v21953,ser,true
v24091,v28119,seq,true
v24096,v20139,ser,true
v24096,v25043,seq,true
v24104,v25587,set,true
v24106,v33402,seq,true
v24108,v28077,preq,true
v24108,v28078,seq,true
v24109,v24573,seq,true
v24110,v30726,seq,true
v24117,v12581,preq,true
v24117,v12582,seq,true
v24118,v24059,ser,true
v24118,v24229,ser,true
v24121,v26253,seq,true
v24122,v27357,set,true
v24124,v23376,side,true
v24124,v24223,side,true
v24124,v26281,side,true
v24124,v28340,alt,true
v24128,v16395,preq,true
v24128,v34312,fan,true
v24134,v22312,par,true
v24136,v23486,ser,true
v24138,v24220,preq,true
v24143,v22580,set,true
v24143,v31585,set,true
v24145,v25710,seq,true
v24146,v46442,preq,true
v24146,v55350,ser,true
v24150,v21148,preq,true
v24152,v24359,fan,true
v24155,v29768,char,true
v24163,v22371,set,true
v24168,v56564,alt,true
v24169,v35491,seq,true
v24173,v21905,alt,false
v24183,v23166,preq,true
v24186,v9196,orig,true
v24186,v14294,orig,true
v24186,v15658,orig,true
v24186,v18739,par,true
v24186,v19657,orig,true
v24186,v21145,orig,true
v24196,v31099,seq,true
v24200,v24201,ser,true
v24201,v24200,ser,true
v24206,v24219,seq,true
v24208,v53726,seq,true
v24209,v16695,set,true
v24209,v29932,set,true
v24209,v32312,fan,true
v24209,v42305,fan,true
v24214,v22186,par,true
v24219,v24206,preq,true
v24219,v24220,seq,true
v24220,v24138,seq,true
v24220,v24219,preq,true
v24223,v24124,par,true
v24229,v24118,ser,true
v24241,v52265,seq,true
v24253,v24254,ser,true
v24254,v16949,ser,true
v24254,v24253,ser,true
v24257,v27723,side,true
v24264,v17653,preq,true
v24274,v24317,char,true
v24274,v24323,char,true
v24274,v24353,char,true
v24274,v24365,preq,true
v24274,v24777,char,true
v24275,v25884,set,true
v24278,v32675,seq,true
v24286,v21499,preq,true
v24287,v28330,seq,true
v24287,v32396,alt,true
v24291,v1014,char,true
v24291,v1015,char,true
v24291,v3631,char,true
v24291,v10606,char,true
v24291,v13072,char,true
v24291,v18030,char,true
v24291,v26745,char,false
v24294,v12402,orig,true
v24295,v25403,ser,true
v24295,v27118,seq,true
v24295,v61432,char,true
v24301,v49588,fan,true
v24308,v22729,seq,true
v24312,v17750,preq,true
v24314,v19584,set,true
v24315,v28545,set,true
v24316,v18872,preq,true
v24317,v24274,char,true
v24317,v24323,char,true
v24317,v24353,char,true
v24319,v25146,set,true
v24320,v25813,fan,true
v24321,v25006,side,true
v24322,v33160,par,true
v24323,v24274,char,true
v24323,v24317,char,true
v24323,v24353,char,true
v24323,v24365,char,true
v24323,v24478,char,true
v24324,v24358,seq,true
v24324,v25146,set,true
v24326,v6494,alt,true
v24328,v26592,fan,true
v24328,v28201,ser,true
v24330,v24358,preq,true
v24330,v54180,seq,true
v24338,v23346,ser,true
v24338,v26751,ser,true
v24343,v22640,alt,true
v24343,v22641,alt,true
v24343,v22795,alt,true
v24343,v22796,alt,true
v24345,v24353,char,true
v24351,v6438,preq,true
v24351,v29066,fan,true
v24351,v36687,seq,true
v24353,v24274,char,true
v24353,v24317,char,true
v24353,v24323,char,true
v24353,v24345,char,true
v24355,v16783,ser,true
v24358,v24324,preq,true
v24358,v24330,seq,true
v24359,v24152,orig,true
v24362,v26665,set,true
v24362,v27918,set,true
v24363,v24364,char,true
v24363,v45249,seq,true
v24364,v24363,char,true
v24365,v24274,seq,true
v24365,v24323,char,true
v24369,v21057,char,true
v24371,v20980,preq,true
v24372,v88,par,true
v24373,v16278,par,true
v24376,v18433,char,true
v24376,v18959,char,true
v24380,v21854,ser,true
v24380,v26531,ser,true
v24381,v10078,preq,true
v24397,v55350,char,true
v24400,v39558,seq,true
v24409,v21583,char,true
v24409,v29188,set,true
v24415,v21037,preq,true
v24416,v26586,set,true
v24416,v27922,fan,true
v24416,v56647,char,true
v24416,v56672,par,true
v24417,v4037,set,true
v24417,v18927,ser,true
v24420,v23068,ser,true
v24420,v25704,ser,true
v24422,v26402,ser,true
v24425,v945,par,false
v24427,v22984,ser,true
v24427,v56791,ser,true
v24428,v41847,alt,true
v24432,v24433,seq,true
v24432,v56647,char,true
v24433,v24432,preq,true
v24433,v35994,seq,false
v24437,v56647,char,true
v24442,v24443,seq,true
v24443,v24442,preq,true
v24454,v15310,seq,true
v24459,v24460,fan,true
v24460,v24459,orig,true
v24461,v21381,orig,true
v24463,v23350,ser,true
v24463,v25194,ser,true
v24466,v6503,orig,true
v24467,v23070,ser,true
v24467,v24823,seq,true
v24467,v25791,ser,true
v24468,v24490,ser,true
v24469,v20688,orig,true
v24470,v28326,seq,true
v24471,v23201,preq,true
v24471,v25421,seq,true
v24472,v21188,set,true
v24475,v26367,char,true
v24475,v29774,char,true
v24475,v30674,char,true
v24475,v51788,char,true
v24477,v23792,preq,true
v24478,v24323,char,true
v24480,v22376,preq,true
v24480,v27683,seq,true
v24481,v31506,seq,true
v24481,v34949,fan,true
v24481,v37927,side,true
v24483,v26972,ser,true
v24483,v30373,preq,true
v24483,v31247,seq,false
v24484,v55467,seq,true
v24485,v2152,char,false
v24485,v11476,alt,true
v24485,v13103,char,false
v24485,v13201,char,false
v24485,v13496,char,false
v24486,v34073,ser,true
v24488,v34437,fan,true
v24488,v34438,fan,true
v24490,v24468,ser,true
v24490,v25082,ser,true
v24495,v28329,side,true
v24498,v19636,preq,true
v24499,v46602,char,true
v24501,v51894,char,true
v24510,v21202,preq,true
v24518,v24519,seq,true
v24519,v24518,preq,true
v24519,v24520,seq,true
v24520,v24519,preq,true
v24523,v24847,ser,true
v24524,v20923,preq,true
v24526,v21622,preq,true
v24527,v24528,seq,true
v24528,v19321,preq,true
v24528,v24527,preq,true
v24535,v25434,side,true
v24535,v31282,side,true
v24538,v28016,set,true
v24540,v19755,char,true
v24540,v20449,char,true
v24540,v20726,char,true
v24540,v25921,char,true
v24540,v28963,char,true
v24540,v29430,char,true
v24540,v32436,char,true
v24543,v24544,seq,true
v24544,v24543,preq,true
v24544,v24545,seq,true
v24545,v24544,preq,true
v24551,v21047,char,false
v24552,v19231,preq,true
v24552,v28346,fan,true
v24554,v1372,par,true
v24559,v29528,seq,true
v24559,v59028,seq,true
v24560,v18381,char,true
v24561,v56647,char,true
v24563,v746,char,true
v24563,v32206,ser,true
v24571,v39607,ser,true
v24573,v24109,preq,true
v24577,v18945,preq,true
v24582,v20357,preq,true
v24582,v28155,side,true
v24588,v26582,seq,true
v24590,v26474,side,true
v24590,v28123,seq,true
v24590,v30166,char,true
v24597,v35600,side,true
v24600,v13114,ser,true
v24604,v51670,alt,true
v24609,v21957,par,true
v24610,v24,orig,false
v24610,v23803,alt,false
v24610,v40680,alt,false
v24613,v24614,side,true
v24614,v24613,par,true
v24615,v26585,par,true
v24617,v20268,ser,true
v24617,v25223,ser,true
v24618,v20232,ser,true
v24618,v30214,ser,true
v24619,v20232,set,true
