"vid","votecount","votecount_rank"
v30617,2,25125
v37431,2,25125
v30622,2,25125
v6324,2,25125
v26903,2,25125
v6316,2,25125
v13647,2,25125
v37439,2,25125
v6308,2,25125
v47393,2,25125
v47394,2,25125
v30627,2,25125
v47400,2,25125
v6305,2,25125
v47404,2,25125
v16890,2,25125
v25118,2,25125
v30632,2,25125
v47431,2,25125
v30639,2,25125
v37466,2,25125
v26909,2,25125
v37473,2,25125
v37474,2,25125
v6284,2,25125
v25121,2,25125
v6280,2,25125
v6279,2,25125
v25122,2,25125
v47480,2,25125
v18438,2,25125
v47494,2,25125
v47499,2,25125
v18434,2,25125
v47505,2,25125
v26928,2,25125
v26929,2,25125
v47512,2,25125
v24141,2,25125
v26936,2,25125
v30684,2,25125
v30685,2,25125
v30686,2,25125
v26942,2,25125
v37529,2,25125
v47543,2,25125
v30692,2,25125
v6244,2,25125
v26944,2,25125
v26946,2,25125
v16831,2,25125
v30701,2,25125
v26950,2,25125
v47571,2,25125
v6233,2,25125
v13600,2,25125
v26953,2,25125
v30708,2,25125
v30712,2,25125
v25137,2,25125
v13588,2,25125
v37560,2,25125
v13585,2,25125
v47609,2,25125
v26964,2,25125
v6229,2,25125
v20587,2,25125
v47621,2,25125
v37580,2,25125
v9443,2,25125
v47631,2,25125
v9441,2,25125
v6219,2,25125
v47636,2,25125
v47637,2,25125
v47638,2,25125
v9440,2,25125
v6214,2,25125
v6203,2,25125
v6198,2,25125
v47661,2,25125
v47663,2,25125
v47666,2,25125
v18364,2,25125
v26976,2,25125
v25145,2,25125
v37609,2,25125
v6175,2,25125
v30751,2,25125
v22135,2,25125
v30753,2,25125
v26982,2,25125
v30757,2,25125
v13570,2,25125
v47702,2,25125
v26984,2,25125
v9437,2,25125
v47721,2,25125
v26988,2,25125
v19586,2,25125
v47738,2,25125
v30779,2,25125
v30780,2,25125
v47744,2,25125
v6156,2,25125
v47756,2,25125
v16805,2,25125
v47758,2,25125
v37650,2,25125
v37653,2,25125
v47767,2,25125
v13542,2,25125
v6153,2,25125
v6150,2,25125
v13539,2,25125
v6144,2,25125
v30796,2,25125
v47795,2,25125
v13533,2,25125
v37667,2,25125
v37668,2,25125
v13532,2,25125
v6143,2,25125
v13529,2,25125
v30805,2,25125
v30806,2,25125
v13528,2,25125
v30808,2,25125
v30809,2,25125
v13526,2,25125
v37686,2,25125
v47823,2,25125
v37689,2,25125
v47828,2,25125
v47834,2,25125
v6135,2,25125
v30818,2,25125
v47847,2,25125
v18355,2,25125
v18349,2,25125
v27012,2,25125
v23460,2,25125
v13509,2,25125
v13506,2,25125
v18346,2,25125
v30836,2,25125
v37722,2,25125
v47872,2,25125
v30839,2,25125
v27018,2,25125
v27019,2,25125
v27020,2,25125
v6120,2,25125
v47899,2,25125
v47900,2,25125
v37740,2,25125
v37742,2,25125
v30847,2,25125
v19578,2,25125
v47914,2,25125
v47915,2,25125
v20391,2,25125
v30861,2,25125
v16780,2,25125
v37767,2,25125
v47949,2,25125
v13474,2,25125
v6089,2,25125
v6084,2,25125
v23462,2,25125
v30875,2,25125
v47970,2,25125
v30876,2,25125
v37784,2,25125
v16772,2,25125
v30880,2,25125
v6071,2,25125
v20234,2,25125
v30883,2,25125
v6065,2,25125
v13463,2,25125
v27039,2,25125
v27042,2,25125
v25196,2,25125
v30893,2,25125
v30894,2,25125
v23705,2,25125
v30900,2,25125
v6063,2,25125
v30903,2,25125
v48015,2,25125
v48021,2,25125
v48025,2,25125
v13455,2,25125
v19576,2,25125
v48041,2,25125
v30917,2,25125
v27059,2,25125
v37849,2,25125
v37852,2,25125
v48061,2,25125
v18327,2,25125
v37862,2,25125
v9385,2,25125
v30931,2,25125
v23335,2,25125
v25209,2,25125
v37874,2,25125
v16737,2,25125
v30944,2,25125
v37880,2,25125
v25211,2,25125
v23713,2,25125
v37891,2,25125
v37893,2,25125
v20505,2,25125
v48112,2,25125
v16716,2,25125
v37899,2,25125
v48120,2,25125
v48122,2,25125
v6015,2,25125
v18319,2,25125
v18318,2,25125
v30965,2,25125
v18312,2,25125
v13408,2,25125
v9369,2,25125
v37924,2,25125
v37925,2,25125
v48159,2,25125
v48161,2,25125
v48164,2,25125
v6002,2,25125
v6001,2,25125
v5992,2,25125
v19565,2,25125
v48176,2,25125
v5991,2,25125
v18311,2,25125
v5990,2,25125
v5989,2,25125
v27091,2,25125
v48192,2,25125
v25222,2,25125
v37944,2,25125
v37946,2,25125
v18310,2,25125
v48204,2,25125
v48205,2,25125
v48215,2,25125
v48219,2,25125
v25230,2,25125
v5988,2,25125
v20390,2,25125
v25233,2,25125
v24171,2,25125
v23719,2,25125
v37977,2,25125
v37978,2,25125
v18309,2,25125
v48260,2,25125
v27113,2,25125
v18306,2,25125
v37992,2,25125
v18305,2,25125
v31021,2,25125
v9360,2,25125
v31025,2,25125
v48294,2,25125
v18302,2,25125
v19550,2,25125
v19547,2,25125
v9357,2,25125
v9352,2,25125
v19539,2,25125
v9335,2,25125
v48314,2,25125
v9333,2,25125
v48320,2,25125
v19534,2,25125
v5958,2,25125
v48330,2,25125
v19533,2,25125
v38039,2,25125
v13360,2,25125
v5956,2,25125
v5954,2,25125
v20215,2,25125
v48349,2,25125
v38049,2,25125
v13359,2,25125
v13358,2,25125
v13355,2,25125
v16697,2,25125
v31061,2,25125
v31062,2,25125
v23723,2,25125
v38073,2,25125
v48396,2,25125
v5927,2,25125
v48403,2,25125
v48413,2,25125
v5925,2,25125
v48416,2,25125
v5915,2,25125
v5908,2,25125
v9307,2,25125
v25261,2,25125
v5902,2,25125
v48443,2,25125
v9301,2,25125
v48449,2,25125
v48451,2,25125
v48457,2,25125
v13324,2,25125
v14659,2,25125
v13307,2,25125
v38169,2,25125
v31102,2,25125
v38172,2,25125
v38174,2,25125
v31104,2,25125
v48491,2,25125
v48495,2,25125
v20566,2,25125
v16677,2,25125
v5889,2,25125
v5887,2,25125
v27155,2,25125
v13293,2,25125
v48515,2,25125
v38204,2,25125
v27157,2,25125
v16667,2,25125
v48531,2,25125
v38213,2,25125
v31133,2,25125
v27162,2,25125
v31137,2,25125
v13259,2,25125
v5879,2,25125
v48551,2,25125
v48565,2,25125
v31150,2,25125
v5872,2,25125
v31156,2,25125
v13231,2,25125
v13227,2,25125
v31168,2,25125
v48597,2,25125
v24223,2,25125
v25273,2,25125
v5847,2,25125
v13203,2,25125
v9255,2,25125
v16645,2,25125
v48640,2,25125
v5832,2,25125
v18263,2,25125
v38286,2,25125
v9253,2,25125
v48657,2,25125
v20004,2,25125
v48662,2,25125
v38290,2,25125
v31199,2,25125
v18262,2,25125
v25287,2,25125
v38305,2,25125
v38307,2,25125
v48692,2,25125
v19997,2,25125
v31209,2,25125
v13170,2,25125
v43253,2,25125
v9251,2,25125
v48722,2,25125
v5824,2,25125
v48725,2,25125
v48726,2,25125
v48730,2,25125
v9247,2,25125
v5822,2,25125
v5819,2,25125
v19985,2,25125
v13159,2,25125
v31230,2,25125
v9245,2,25125
v5816,2,25125
v25296,2,25125
v25297,2,25125
v18254,2,25125
v13158,2,25125
v25299,2,25125
v31242,2,25125
v18251,2,25125
v27211,2,25125
v31250,2,25125
v16625,2,25125
v13152,2,25125
v25306,2,25125
v48801,2,25125
v5809,2,25125
v5802,2,25125
v48810,2,25125
v16620,2,25125
v38390,2,25125
v9233,2,25125
v38394,2,25125
v13135,2,25125
v5794,2,25125
v18250,2,25125
v19508,2,25125
v9225,2,25125
v18249,2,25125
v48845,2,25125
v25317,2,25125
v48859,2,25125
v48861,2,25125
v31283,2,25125
v16617,2,25125
v48867,2,25125
v31288,2,25125
v38424,2,25125
v9221,2,25125
v38434,2,25125
v13118,2,25125
v13115,2,25125
v13113,2,25125
v5788,2,25125
v31309,2,25125
v48903,2,25125
v13088,2,25125
v48912,2,25125
v5786,2,25125
v31315,2,25125
v5777,2,25125
v5774,2,25125
v24243,2,25125
v31320,2,25125
v5770,2,25125
v38466,2,25125
v16615,2,25125
v38468,2,25125
v38469,2,25125
v48948,2,25125
v38472,2,25125
v31326,2,25125
v13081,2,25125
v31329,2,25125
v48965,2,25125
v38481,2,25125
v13070,2,25125
v18233,2,25125
v24247,2,25125
v48975,2,25125
v48980,2,25125
v38491,2,25125
v5737,2,25125
v38494,2,25125
v9214,2,25125
v49005,2,25125
v49006,2,25125
v5730,2,25125
v19967,2,25125
v24255,2,25125
v5722,2,25125
v49029,2,25125
v18229,2,25125
v20504,2,25125
v13049,2,25125
v9195,2,25125
v18228,2,25125
v5717,2,25125
v13044,2,25125
v49040,2,25125
v5708,2,25125
v9184,2,25125
v9183,2,25125
v9182,2,25125
v49050,2,25125
v5700,2,25125
v5693,2,25125
v49065,2,25125
v38534,2,25125
v16591,2,25125
v13032,2,25125
v49080,2,25125
v13026,2,25125
v13022,2,25125
v5682,2,25125
v20209,2,25125
v18224,2,25125
v5681,2,25125
v38557,2,25125
v18223,2,25125
v49117,2,25125
v49118,2,25125
v49122,2,25125
v5680,2,25125
v13011,2,25125
v13010,2,25125
v49128,2,25125
v13007,2,25125
v5675,2,25125
v24268,2,25125
v5670,2,25125
v13003,2,25125
v5666,2,25125
v16577,2,25125
v5663,2,25125
v25355,2,25125
v49155,2,25125
v49157,2,25125
v19958,2,25125
v5646,2,25125
v12977,2,25125
v31409,2,25125
v49173,2,25125
v49177,2,25125
v5643,2,25125
v27312,2,25125
v25358,2,25125
v5640,2,25125
v38596,2,25125
v18220,2,25125
v49208,2,25125
v49225,2,25125
v5622,2,25125
v49228,2,25125
v12944,2,25125
v12943,2,25125
v12934,2,25125
v5621,2,25125
v12924,2,25125
v31435,2,25125
v5615,2,25125
v12923,2,25125
v31437,2,25125
v49247,2,25125
v31438,2,25125
v31442,2,25125
v12920,2,25125
v16575,2,25125
v38640,2,25125
v12918,2,25125
v12912,2,25125
v31451,2,25125
v31455,2,25125
v24274,2,25125
v49290,2,25125
v5604,2,25125
v38656,2,25125
v49295,2,25125
v12899,2,25125
v31466,2,25125
v18196,2,25125
v49304,2,25125
v49306,2,25125
v31473,2,25125
v49315,2,25125
v12867,2,25125
v5590,2,25125
v31478,2,25125
v12861,2,25125
v12822,2,25125
v49344,2,25125
v31483,2,25125
v31484,2,25125
v19477,2,25125
v38689,2,25125
v38692,2,25125
v49354,2,25125
v38696,2,25125
v5574,2,25125
v18192,2,25125
v5560,2,25125
v27350,2,25125
v38711,2,25125
v31499,2,25125
v49392,2,25125
v49395,2,25125
v12777,2,25125
v5556,2,25125
v5547,2,25125
v27351,2,25125
v38717,2,25125
v31506,2,25125
v5543,2,25125
v38727,2,25125
v38728,2,25125
v31509,2,25125
v49434,2,25125
v5523,2,25125
v27355,2,25125
v18600,2,25125
v24282,2,25125
v49444,2,25125
v9135,2,25125
v16564,2,25125
v25387,2,25125
v23756,2,25125
v5505,2,25125
v5504,2,25125
v38754,2,25125
v12758,2,25125
v49467,2,25125
v49469,2,25125
v38761,2,25125
v49475,2,25125
v18143,2,25125
v5470,2,25125
v49483,2,25125
v38765,2,25125
v5464,2,25125
v38774,2,25125
v9122,2,25125
v38777,2,25125
v49506,2,25125
v9121,2,25125
v49509,2,25125
v27376,2,25125
v12755,2,25125
v27380,2,25125
v38792,2,25125
v19464,2,25125
v49530,2,25125
v12752,2,25125
v18133,2,25125
v5421,2,25125
v49547,2,25125
v31571,2,25125
v31574,2,25125
v49556,2,25125
v31578,2,25125
v5419,2,25125
v38827,2,25125
v38828,2,25125
v31586,2,25125
v49582,2,25125
v49583,2,25125
v49594,2,25125
v49595,2,25125
v49596,2,25125
v16504,2,25125
v5385,2,25125
v31590,2,25125
v12740,2,25125
v25409,2,25125
v12730,2,25125
v23760,2,25125
v49628,2,25125
v49629,2,25125
v49631,2,25125
v31625,2,25125
v49634,2,25125
v12726,2,25125
v38864,2,25125
v9112,2,25125
v12722,2,25125
v49647,2,25125
v49648,2,25125
v9110,2,25125
v49654,2,25125
v5368,2,25125
v12712,2,25125
v31639,2,25125
v9106,2,25125
v9105,2,25125
v9104,2,25125
v49678,2,25125
v9101,2,25125
v31642,2,25125
v31643,2,25125
v49689,2,25125
v16503,2,25125
v27417,2,25125
v9100,2,25125
v49706,2,25125
v12705,2,25125
v49711,2,25125
v31658,2,25125
v12686,2,25125
v24297,2,25125
v31665,2,25125
v49732,2,25125
v38936,2,25125
v27429,2,25125
v16502,2,25125
v18106,2,25125
v49746,2,25125
v25427,2,25125
v19450,2,25125
v9089,2,25125
v12675,2,25125
v27439,2,25125
v12669,2,25125
v27440,2,25125
v12654,2,25125
v24300,2,25125
v31696,2,25125
v25433,2,25125
v12653,2,25125
v38982,2,25125
v43238,2,25125
v49800,2,25125
v49802,2,25125
v19940,2,25125
v9079,2,25125
v12636,2,25125
v38998,2,25125
v18098,2,25125
v49826,2,25125
v25440,2,25125
v35559,2,25125
v49837,2,25125
v39013,2,25125
v39014,2,25125
v5335,2,25125
v39017,2,25125
v31725,2,25125
v39021,2,25125
v19439,2,25125
v16425,2,25125
v49862,2,25125
v12634,2,25125
v49868,2,25125
v24310,2,25125
v16424,2,25125
v31739,2,25125
v12632,2,25125
v31743,2,25125
v43263,2,25125
v43264,2,25125
v31745,2,25125
v19436,2,25125
v19435,2,25125
v24313,2,25125
v12628,2,25125
v12622,2,25125
v39049,2,25125
v5315,2,25125
v31753,2,25125
v16414,2,25125
v12619,2,25125
v5311,2,25125
v31760,2,25125
v39060,2,25125
v49914,2,25125
v25454,2,25125
v31766,2,25125
v31767,2,25125
v16412,2,25125
v39070,2,25125
v27485,2,25125
v12614,2,25125
v49930,2,25125
v9072,2,25125
v27486,2,25125
v5305,2,25125
v61726,2,25125
v27488,2,25125
v49940,2,25125
v31777,2,25125
v49943,2,25125
v49953,2,25125
v49959,2,25125
v27491,2,25125
v27493,2,25125
v49965,2,25125
v19430,2,25125
v27499,2,25125
v31804,2,25125
v25463,2,25125
v12560,2,25125
v49989,2,25125
v49997,2,25125
v27503,2,25125
v50077,2,25125
v12507,2,25125
v43235,2,25125
v12504,2,25125
v12503,2,25125
v50087,2,25125
v16384,2,25125
v28389,2,25125
v50093,2,25125
v5267,2,25125
v50100,2,25125
v39142,2,25125
v9067,2,25125
v50108,2,25125
v18086,2,25125
v19428,2,25125
v50114,2,25125
v24323,2,25125
v50126,2,25125
v50128,2,25125
v20502,2,25125
v50137,2,25125
v50143,2,25125
v12496,2,25125
v18082,2,25125
v31853,2,25125
v50161,2,25125
v50162,2,25125
v25475,2,25125
v31865,2,25125
v61731,2,25125
v5239,2,25125
v5229,2,25125
v31876,2,25125
v50197,2,25125
v9061,2,25125
v50203,2,25125
v9060,2,25125
v50207,2,25125
v50216,2,25125
v50217,2,25125
v24331,2,25125
v50222,2,25125
v5166,2,25125
v50224,2,25125
v50227,2,25125
v31886,2,25125
v50231,2,25125
v50233,2,25125
v20183,2,25125
v50237,2,25125
v31893,2,25125
v12403,2,25125
v9058,2,25125
v39227,2,25125
v27539,2,25125
v31911,2,25125
v39240,2,25125
v50282,2,25125
v50287,2,25125
v12380,2,25125
v9055,2,25125
v31915,2,25125
v50305,2,25125
v12364,2,25125
v5105,2,25125
v23783,2,25125
v31930,2,25125
v31934,2,25125
v31935,2,25125
v31937,2,25125
v39270,2,25125
v39271,2,25125
v50336,2,25125
v50342,2,25125
v31943,2,25125
v50348,2,25125
v31944,2,25125
v50353,2,25125
v31947,2,25125
v50357,2,25125
v50359,2,25125
v50364,2,25125
v31950,2,25125
v50369,2,25125
v31953,2,25125
v12339,2,25125
v31956,2,25125
v23785,2,25125
v9049,2,25125
v31958,2,25125
v9046,2,25125
v31960,2,25125
v12331,2,25125
v50385,2,25125
v9044,2,25125
v9041,2,25125
v50395,2,25125
v9040,2,25125
v16348,2,25125
v16347,2,25125
v18061,2,25125
v5025,2,25125
v12311,2,25125
v5021,2,25125
v39321,2,25125
v50429,2,25125
v16334,2,25125
v18050,2,25125
v18042,2,25125
v20182,2,25125
v24345,2,25125
v50448,2,25125
v39335,2,25125
v50452,2,25125
v5001,2,25125
v9033,2,25125
v19923,2,25125
v50466,2,25125
v50473,2,25125
v31991,2,25125
v12310,2,25125
v31996,2,25125
v31997,2,25125
v50495,2,25125
v18036,2,25125
v9030,2,25125
v18035,2,25125
v18034,2,25125
v50522,2,25125
v50525,2,25125
v4911,2,25125
v12280,2,25125
v4904,2,25125
v12277,2,25125
v32020,2,25125
v50546,2,25125
v27586,2,25125
v27587,2,25125
v25523,2,25125
v50561,2,25125
v50563,2,25125
v12268,2,25125
v50573,2,25125
v4865,2,25125
v9026,2,25125
v9024,2,25125
v9018,2,25125
v50594,2,25125
v50597,2,25125
v27592,2,25125
v18026,2,25125
v12259,2,25125
v12258,2,25125
v23793,2,25125
v32044,2,25125
v4844,2,25125
v50621,2,25125
v50623,2,25125
v20494,2,25125
v50634,2,25125
v50638,2,25125
v9014,2,25125
v50659,2,25125
v32064,2,25125
v12243,2,25125
v12240,2,25125
v4797,2,25125
v32070,2,25125
v32073,2,25125
v9013,2,25125
v25550,2,25125
v12213,2,25125
v12204,2,25125
v4761,2,25125
v39460,2,25125
v12198,2,25125
v32087,2,25125
v39472,2,25125
v50713,2,25125
v9011,2,25125
v51291,2,25125
v51292,2,25125
v24365,2,25125
v20162,2,25125
v20158,2,25125
v17954,2,25125
v50734,2,25125
v12194,2,25125
v4737,2,25125
v50746,2,25125
v50750,2,25125
v50756,2,25125
v12169,2,25125
v50767,2,25125
v50768,2,25125
v25559,2,25125
v4726,2,25125
v27640,2,25125
v50786,2,25125
v50788,2,25125
v4725,2,25125
v24370,2,25125
v32130,2,25125
v50800,2,25125
v20289,2,25125
v32135,2,25125
v39531,2,25125
v32141,2,25125
v50823,2,25125
v50827,2,25125
v50833,2,25125
v50834,2,25125
v27650,2,25125
v27651,2,25125
v50839,2,25125
v9007,2,25125
v50842,2,25125
v32150,2,25125
v19920,2,25125
v25567,2,25125
v50859,2,25125
v4698,2,25125
v20287,2,25125
v4689,2,25125
v24375,2,25125
v4687,2,25125
v32163,2,25125
v25571,2,25125
v4686,2,25125
v32166,2,25125
v12121,2,25125
v32172,2,25125
v16296,2,25125
v16291,2,25125
v12116,2,25125
v16289,2,25125
v12112,2,25125
v12110,2,25125
v39584,2,25125
v39585,2,25125
v39586,2,25125
v19404,2,25125
v35560,2,25125
v9005,2,25125
v12093,2,25125
v25574,2,25125
v9004,2,25125
v39601,2,25125
v39605,2,25125
v50935,2,25125
v9002,2,25125
v32195,2,25125
v32196,2,25125
v32198,2,25125
v32200,2,25125
v17927,2,25125
v24378,2,25125
v32207,2,25125
v4660,2,25125
v32210,2,25125
v32211,2,25125
v9001,2,25125
v16282,2,25125
v50976,2,25125
v12083,2,25125
v32217,2,25125
v4641,2,25125
v4635,2,25125
v39654,2,25125
v8995,2,25125
v39661,2,25125
v8991,2,25125
v51020,2,25125
v4619,2,25125
v4612,2,25125
v12077,2,25125
v12076,2,25125
v4611,2,25125
v39677,2,25125
v23805,2,25125
v39683,2,25125
v32237,2,25125
v4603,2,25125
v8981,2,25125
v32242,2,25125
v27686,2,25125
v51070,2,25125
v16274,2,25125
v51075,2,25125
v27688,2,25125
v32253,2,25125
v32255,2,25125
v23810,2,25125
v4591,2,25125
v17913,2,25125
v51098,2,25125
v32268,2,25125
v51104,2,25125
v39723,2,25125
v12057,2,25125
v17902,2,25125
v4577,2,25125
v4570,2,25125
v24394,2,25125
v19390,2,25125
v4561,2,25125
v23813,2,25125
v23815,2,25125
v51150,2,25125
v25606,2,25125
v32296,2,25125
v51156,2,25125
v23818,2,25125
v51171,2,25125
v51172,2,25125
v51173,2,25125
v8977,2,25125
v17882,2,25125
v51182,2,25125
v12036,2,25125
v39819,2,25125
v51196,2,25125
v8961,2,25125
v8954,2,25125
v8951,2,25125
v8950,2,25125
v8949,2,25125
v51213,2,25125
v51214,2,25125
v8948,2,25125
v32317,2,25125
v8947,2,25125
v51221,2,25125
v25618,2,25125
v16258,2,25125
v51240,2,25125
v16253,2,25125
v24408,2,25125
v19379,2,25125
v8941,2,25125
v39865,2,25125
v12013,2,25125
v19374,2,25125
v51260,2,25125
v25626,2,25125
v16248,2,25125
v32345,2,25125
v51301,2,25125
v32349,2,25125
v51307,2,25125
v27752,2,25125
v39888,2,25125
v4527,2,25125
v51330,2,25125
v39904,2,25125
v51338,2,25125
v51355,2,25125
v25636,2,25125
v27301,2,25125
v4517,2,25125
v17850,2,25125
v51369,2,25125
v51376,2,25125
v51378,2,25125
v51384,2,25125
v51387,2,25125
v16226,2,25125
v51391,2,25125
v32385,2,25125
v32395,2,25125
v13524,2,25125
v27786,2,25125
v39961,2,25125
v51446,2,25125
v51450,2,25125
v8925,2,25125
v4469,2,25125
v4468,2,25125
v51469,2,25125
v51470,2,25125
v4457,2,25125
v51483,2,25125
v39988,2,25125
v51497,2,25125
v51500,2,25125
v51501,2,25125
v39995,2,25125
v51503,2,25125
v51506,2,25125
v8906,2,25125
v11989,2,25125
v16161,2,25125
v8905,2,25125
v8904,2,25125
v51525,2,25125
v25650,2,25125
v11969,2,25125
v32432,2,25125
v51534,2,25125
v51537,2,25125
v32435,2,25125
v16144,2,25125
v19896,2,25125
v4433,2,25125
v16135,2,25125
v11949,2,25125
v32445,2,25125
v51566,2,25125
v16126,2,25125
v20151,2,25125
v4402,2,25125
v16125,2,25125
v4369,2,25125
v11935,2,25125
v32459,2,25125
v11931,2,25125
v8888,2,25125
v51598,2,25125
v4346,2,25125
v51606,2,25125
v51611,2,25125
v40061,2,25125
v4342,2,25125
v51614,2,25125
v25655,2,25125
v11930,2,25125
v40067,2,25125
v51622,2,25125
v40077,2,25125
v11925,2,25125
v11924,2,25125
v32478,2,25125
v51639,2,25125
v4328,2,25125
v51646,2,25125
v51649,2,25125
v11922,2,25125
v11914,2,25125
v51654,2,25125
v16111,2,25125
v27826,2,25125
v4322,2,25125
v23523,2,25125
v32491,2,25125
v51673,2,25125
v32497,2,25125
v51687,2,25125
v51693,2,25125
v25661,2,25125
v51706,2,25125
v19895,2,25125
v51710,2,25125
v51713,2,25125
v16587,2,25125
v51729,2,25125
v51730,2,25125
v11876,2,25125
v51733,2,25125
v16077,2,25125
v11874,2,25125
v4295,2,25125
v32524,2,25125
v19351,2,25125
v51755,2,25125
v8881,2,25125
v51759,2,25125
v51766,2,25125
v32538,2,25125
v51774,2,25125
v51775,2,25125
v51777,2,25125
v40148,2,25125
v11872,2,25125
v32542,2,25125
v51787,2,25125
v51792,2,25125
v17820,2,25125
v4248,2,25125
v51798,2,25125
v32546,2,25125
v51802,2,25125
v51808,2,25125
v4236,2,25125
v51826,2,25125
v32557,2,25125
v51831,2,25125
v51832,2,25125
v4226,2,25125
v51839,2,25125
v32561,2,25125
v51843,2,25125
v11832,2,25125
v32566,2,25125
v51850,2,25125
v51851,2,25125
v51854,2,25125
v51858,2,25125
v32571,2,25125
v32572,2,25125
v32573,2,25125
v8879,2,25125
v32575,2,25125
v51872,2,25125
v32577,2,25125
v32578,2,25125
v32579,2,25125
v32580,2,25125
v8876,2,25125
v51884,2,25125
v40199,2,25125
v51894,2,25125
v32585,2,25125
v51897,2,25125
v8870,2,25125
v32586,2,25125
v51903,2,25125
v51905,2,25125
v51913,2,25125
v8867,2,25125
v4170,2,25125
v4164,2,25125
v4157,2,25125
v4130,2,25125
v19331,2,25125
v11827,2,25125
v32599,2,25125
v51946,2,25125
v51947,2,25125
v51959,2,25125
v51964,2,25125
v8860,2,25125
v32613,2,25125
v8859,2,25125
v40256,2,25125
v8856,2,25125
v51987,2,25125
v25685,2,25125
v4098,2,25125
v19327,2,25125
v51996,2,25125
v32623,2,25125
v11814,2,25125
v40270,2,25125
v40276,2,25125
v4079,2,25125
v23841,2,25125
v52026,2,25125
v52028,2,25125
v52032,2,25125
v52033,2,25125
v17814,2,25125
v24445,2,25125
v11809,2,25125
v40287,2,25125
v4049,2,25125
v52047,2,25125
v52055,2,25125
v23361,2,25125
v32650,2,25125
v32656,2,25125
v52066,2,25125
v40310,2,25125
v52073,2,25125
v11787,2,25125
v32660,2,25125
v52080,2,25125
v11785,2,25125
v52090,2,25125
v11779,2,25125
v32664,2,25125
v52094,2,25125
v17800,2,25125
v27892,2,25125
v16065,2,25125
v16064,2,25125
v27910,2,25125
v32681,2,25125
v32683,2,25125
v11760,2,25125
v11750,2,25125
v27918,2,25125
v32695,2,25125
v4150,2,25125
v16046,2,25125
v11741,2,25125
v24167,2,25125
v52150,2,25125
v11737,2,25125
v52156,2,25125
v11734,2,25125
v52158,2,25125
v52184,2,25125
v40385,2,25125
v11727,2,25125
v52193,2,25125
v52194,2,25125
v52196,2,25125
v16040,2,25125
v4011,2,25125
v3997,2,25125
v8851,2,25125
v3982,2,25125
v32735,2,25125
v32736,2,25125
v16033,2,25125
v52234,2,25125
v27941,2,25125
v11697,2,25125
v52239,2,25125
v27943,2,25125
v11691,2,25125
v8850,2,25125
v52245,2,25125
v11688,2,25125
v11685,2,25125
v11684,2,25125
v52252,2,25125
v40427,2,25125
v52255,2,25125
v32751,2,25125
v11676,2,25125
v52274,2,25125
v3969,2,25125
v23851,2,25125
v27952,2,25125
v52288,2,25125
v52292,2,25125
v52293,2,25125
v52296,2,25125
v52298,2,25125
v52301,2,25125
v52306,2,25125
v40450,2,25125
v11666,2,25125
v11665,2,25125
v52314,2,25125
v34253,2,25125
v52321,2,25125
v16022,2,25125
v16021,2,25125
v11657,2,25125
v16020,2,25125
v52351,2,25125
v52352,2,25125
v16018,2,25125
v3933,2,25125
v30526,2,25125
v52370,2,25125
v27967,2,25125
v16008,2,25125
v11645,2,25125
v11632,2,25125
v11631,2,25125
v16004,2,25125
v11630,2,25125
v16003,2,25125
v52396,2,25125
v27976,2,25125
v11629,2,25125
v3928,2,25125
v3927,2,25125
v3926,2,25125
v52430,2,25125
v8831,2,25125
v3899,2,25125
v3885,2,25125
v40522,2,25125
v4148,2,25125
v17768,2,25125
v52452,2,25125
v52453,2,25125
v32850,2,25125
v11627,2,25125
v3843,2,25125
v52504,2,25125
v3838,2,25125
v52512,2,25125
v52515,2,25125
v17766,2,25125
v15982,2,25125
v24477,2,25125
v17765,2,25125
v15969,2,25125
v32878,2,25125
v32882,2,25125
v52554,2,25125
v52557,2,25125
v3819,2,25125
v8823,2,25125
v40586,2,25125
v40590,2,25125
v52594,2,25125
v17760,2,25125
v52601,2,25125
v8814,2,25125
v11578,2,25125
v11565,2,25125
v52620,2,25125
v52622,2,25125
v52627,2,25125
v11524,2,25125
v17757,2,25125
v52634,2,25125
v15942,2,25125
v40631,2,25125
v11508,2,25125
v52656,2,25125
